,gene_id,Gene name,description,Datasets with neurite TPM > 10,Mean TPM in neurites,Studies with neurite ribosome association,primary motor neurons B,neuroblastoma line CAD,Ascl1 induced neurons B,primary dorsal root ganglia,primary cortical neurons B,primary cortical neurons C,primary motor neurons C,neuroblastoma line N2A,hippocampal tissue B,hippocampal tissue C,iPSC derived motor neurons,Ascl1 induced neurons A,induced mixed neurons,hippocampal tissue A,cortical tissue,primary hippocampal neurons,primary cortical neurons A,primary motor neurons A,cortical growth cones,neuroblastoma line N1E,Zappulo2017_loc.translation,Shigeoka2016_loc.translation,Ouwenga2017_loc.translation,Ainsley2014_loc.translation
2746,ENSMUSG00000069565,Dazap1,DAZ associated protein 1 [Source:MGI Symbol;Acc:MGI:1917498],10,46.78529747,0,50.83249416,161.2371769,65.80763271,34.20727717,14.31704466,,31.86115776,239.8830628,,13.19758125,74.4370366,25.33346731,,,,,,,,,,,,
2747,ENSMUSG00000020739,Nup85,nucleoporin 85 [Source:MGI Symbol;Acc:MGI:3046173],10,46.74922324,0,24.95799109,81.0301339,83.01168322,29.07439681,64.33320272,,20.81837013,185.9436852,10.7004531,,50.84542711,75.39116896,,,,,,,,,,,,
2748,ENSMUSG00000019961,Tmpo,thymopoietin [Source:MGI Symbol;Acc:MGI:106920],10,46.69134047,1,47.65683554,13.5306595,50.85155145,38.75566265,25.92639509,,80.10546767,31.1982647,22.75445389,,533.8576034,49.23265979,,,,,,,,,,,,0.688789738
2749,ENSMUSG00000020430,Pes1,pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1890613],10,46.58737341,0,26.21529028,124.4421014,15.08467765,30.41661504,54.86182569,,117.7595632,80.41064979,30.82589497,,67.55069533,29.74320759,,,,,,,,,,,,
2750,ENSMUSG00000048087,Gm4737,predicted gene 4737 [Source:MGI Symbol;Acc:MGI:3643647],10,46.38056446,0,15.26083722,60.10227016,43.36389293,24.69368798,20.46835502,,,66.75446745,25.65505128,,212.0983625,36.84831266,,171.1929033,,,,,,,,,,
2751,ENSMUSG00000023020,Cox14,cytochrome c oxidase assembly protein 14 [Source:MGI Symbol;Acc:MGI:1913629],10,46.36638478,1,25.69282243,107.0769774,112.0717947,25.92900532,144.743381,49.88699158,25.79667603,113.7040616,,,14.10485344,19.22861103,,,,,,,,,,0.411810716,,
2752,ENSMUSG00000028991,Mtor,mechanistic target of rapamycin kinase [Source:MGI Symbol;Acc:MGI:1928394],10,46.32575602,1,28.89536272,34.2609881,,19.85538089,,,67.52393094,28.26614932,29.23466537,29.41485788,198.2062977,11.88114785,,599.1751615,,,,,,,,,,0.494143893
2753,ENSMUSG00000027203,Dut,deoxyuridine triphosphatase [Source:MGI Symbol;Acc:MGI:1346051],10,46.12974016,0,17.98468306,43.99085614,247.638634,16.46891727,55.85863667,,37.29203693,82.33871313,21.11420104,,69.91184334,53.41036117,,,,,,,,,,,,
2754,ENSMUSG00000006057,Atp5g1,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) [Source:MGI Symbol;Acc:MGI:107653]",10,46.04349139,0,11.37582429,88.45082306,38.81662141,18.68324926,131.7322016,114.6316237,100.3807499,81.15893766,,17.39736541,,27.41958747,,,,,,,,,,,,
2755,ENSMUSG00000020514,Mrpl22,mitochondrial ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:1333794],10,46.03770964,1,62.71247761,60.461168,12.81281664,10.58565835,69.31127322,,,51.38206609,15.97241747,,38.38455567,19.59809893,1943.513504,,,,,,,,,0.716464607,,
2756,ENSMUSG00000043241,Upf2,UPF2 regulator of nonsense transcripts homolog (yeast) [Source:MGI Symbol;Acc:MGI:2449307],10,45.75579914,0,,,14.91905624,19.39084672,11.03041685,,217.7782545,11.98579557,19.41157434,11.51092313,89.37961587,,739.8237279,326.8228153,,,,,,,,,,
2757,ENSMUSG00000024181,Mrpl28,mitochondrial ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:1915861],10,45.69504934,0,16.26591903,147.1131872,24.9716288,25.47738348,253.5665054,18.97494661,31.68012846,180.2006124,,,36.13466118,26.2675743,,,,,,,,,,,,
2758,ENSMUSG00000031592,Pcm1,pericentriolar material 1 [Source:MGI Symbol;Acc:MGI:1277958],10,45.66668366,0,44.38672037,,17.81238459,35.36452916,24.51316433,,542.7258578,16.13670806,26.6928337,26.17783233,538.6793593,17.45814958,,,,,,,,,,,,
2759,ENSMUSG00000038722,Bud31,BUD31 homolog [Source:MGI Symbol;Acc:MGI:2141291],10,45.59097047,0,23.34976589,31.55110022,,26.73183281,93.02163424,,19.09859173,47.76677805,,11.48202858,63.75483125,56.34287406,562.8343759,,,,,,,,,,,
2760,ENSMUSG00000028466,Creb3,cAMP responsive element binding protein 3 [Source:MGI Symbol;Acc:MGI:99946],10,45.55603565,1,19.50061882,53.53522043,88.61132285,18.56238481,70.52977095,,18.91756242,32.46855829,,,33.93129584,89.09665595,,171.1929033,,,,,,,,0.221353148,,
2761,ENSMUSG00000032228,Tcf12,transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877],10,45.52777305,2,72.8120114,,30.16382642,50.95802273,38.27402747,,190.3523147,14.37010423,,26.62426227,213.5557557,22.76968495,25.22283607,,,,,,,,,0.504497458,,0.409369771
2762,ENSMUSG00000024835,Coro1b,"coronin, actin binding protein 1B [Source:MGI Symbol;Acc:MGI:1345963]",10,45.49410075,0,23.68787712,94.23386682,,50.30429758,67.00916485,,38.01615415,63.1483219,74.44056877,17.23153578,36.52422873,44.87801972,,,,,,,,,,,,
2763,ENSMUSG00000022770,Dlg1,discs large MAGUK scaffold protein 1 [Source:MGI Symbol;Acc:MGI:107231],10,45.46642211,1,14.38966319,10.98717824,27.29493438,35.05671734,,,125.2722794,10.4027242,,31.75711754,377.1703711,31.12647738,,513.5787098,,,,,,,,,,0.918572225
2764,ENSMUSG00000070858,Gm1673,predicted gene 1673 [Source:MGI Symbol;Acc:MGI:2686519],10,45.432049,0,20.05026016,194.005913,,34.92808395,276.8167624,18.86928318,21.633002,120.7351425,66.45182232,20.28732033,14.99283083,,,,,,,,,,,,,
2765,ENSMUSG00000041852,Tcf20,transcription factor 20 [Source:MGI Symbol;Acc:MGI:108399],10,45.38422659,0,38.04065244,17.35600711,12.98777361,,20.14474648,,24.7105002,32.58000684,,158.9448063,139.7124659,30.85373952,,389.0747802,,,,,,,,,,
2766,ENSMUSG00000032042,Srpr,signal recognition particle receptor ('docking protein') [Source:MGI Symbol;Acc:MGI:1914648],10,45.24353695,0,49.86389946,55.7709056,27.25783299,54.99001564,35.69632913,,49.4210004,81.40367306,,19.53556716,42.32729514,72.60570612,,,,,,,,,,,,
2767,ENSMUSG00000020723,Cacng4,"calcium channel, voltage-dependent, gamma subunit 4 [Source:MGI Symbol;Acc:MGI:1859167]",10,45.22287688,0,30.92231435,42.86845334,,87.8022039,51.88127275,,117.8500779,18.17161351,69.78950087,25.57944421,34.26835642,,,,,,,,,,,,,
2768,ENSMUSG00000042660,Wdr55,WD repeat domain 55 [Source:MGI Symbol;Acc:MGI:1915186],10,45.17473577,0,13.8279028,63.06221545,,,20.70572112,,32.67578964,41.44343415,85.84212851,,23.61663705,17.17174815,68.51217568,606.9566571,,,,,,,,,,
2769,ENSMUSG00000003346,Abhd17a,abhydrolase domain containing 17A [Source:MGI Symbol;Acc:MGI:106388],10,45.07081358,1,,103.1537484,,33.561479,22.55645511,19.02386358,61.36893456,90.26265875,215.2206154,64.65382594,16.7859926,17.99602008,,,,,,,,,,,,0.396542108
2770,ENSMUSG00000042613,Pbxip1,pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670],10,45.0288903,1,50.91810948,,61.10633639,29.49597184,27.29827875,,541.368138,19.43879753,81.13873111,37.47499517,24.53401125,17.42430666,,,,,,,,,0.942900075,,,
2771,ENSMUSG00000024712,Rfk,riboflavin kinase [Source:MGI Symbol;Acc:MGI:1914688],10,44.9857334,2,25.84527786,10.00774553,124.3785345,21.59380945,30.58015813,,495.3866944,,47.7564744,30.07036944,49.9023932,45.00693439,,,,,,,,,,0.84004693,,0.785833798
2772,ENSMUSG00000025137,Pcyt2,"phosphate cytidylyltransferase 2, ethanolamine [Source:MGI Symbol;Acc:MGI:1915921]",10,44.96189994,0,35.84989699,147.2842723,,15.85439054,100.5093239,,16.92624006,258.2493442,29.00974435,18.43618459,53.06348963,32.34713932,,,,,,,,,,,,
2773,ENSMUSG00000055320,Tead1,TEA domain family member 1 [Source:MGI Symbol;Acc:MGI:101876],10,44.93028859,0,106.1873097,27.75074212,105.5898803,32.34003045,19.10689837,,85.26480288,23.46056976,,24.65719035,157.7091427,22.41729152,,,,,,,,,,,,
2774,ENSMUSG00000042675,Ypel3,yippee like 3 [Source:MGI Symbol;Acc:MGI:1913340],10,44.87367597,0,,79.3512823,34.34100341,23.28087925,27.42917739,35.29942369,12.85308069,68.59269879,148.8503083,47.9820883,,,,85.59645164,,,,,,,,,,
2775,ENSMUSG00000030084,Plxna1,plexin A1 [Source:MGI Symbol;Acc:MGI:107685],10,44.84971824,0,41.4559544,49.38220259,,22.29650258,12.73350557,,81.64421677,68.36178638,45.99242121,34.69387046,358.2728085,17.75674606,,,,,,,,,,,,
2776,ENSMUSG00000029221,Slc30a9,"solute carrier family 30 (zinc transporter), member 9 [Source:MGI Symbol;Acc:MGI:1923690]",10,44.78107907,2,,19.46188532,15.50274425,21.4131888,15.27710811,,207.5500987,20.94564364,,26.20843238,244.0130528,22.66840256,,521.3602054,,,,,,,,0.509972624,,0.116006693
2777,ENSMUSG00000021929,Kpna3,karyopherin (importin) alpha 3 [Source:MGI Symbol;Acc:MGI:1100863],10,44.73282533,0,29.445172,,17.19148696,22.56888844,41.041873,,61.54996386,,,24.5198525,123.5118071,23.43768774,26.13820226,599.1751615,,,,,,,,,,
2778,ENSMUSG00000015804,Med28,mediator complex subunit 28 [Source:MGI Symbol;Acc:MGI:1914249],10,44.56350485,1,18.30241922,30.0327003,52.88466792,19.73842821,106.1166662,,40.64107908,47.65586195,60.46929668,,178.2813516,24.29641398,,,,,,,,,,,,0.684885666
2779,ENSMUSG00000005936,Kctd20,potassium channel tetramerisation domain containing 20 [Source:MGI Symbol;Acc:MGI:1914239],10,44.54856452,0,16.30493021,25.23056652,24.01585634,45.57627045,47.23272159,,231.989055,34.63046077,,,221.941091,27.40595087,29.62122462,,,,,,,,,,,
2780,ENSMUSG00000044792,Isca1,iron-sulfur cluster assembly 1 [Source:MGI Symbol;Acc:MGI:1916296],10,44.53965069,0,,,22.61527523,13.55193116,45.19455894,38.04406954,45.34784102,,197.4186967,27.47858841,75.48731516,17.54234617,,178.9743989,,,,,,,,,,
2781,ENSMUSG00000024146,Cript,cysteine-rich PDZ-binding protein [Source:MGI Symbol;Acc:MGI:1929655],10,44.35690125,0,37.56229543,,81.70337495,21.23663874,206.5029111,,31.49909915,,71.27902007,23.43234277,28.36263911,33.09973434,,,,,,,,,,,,
2782,ENSMUSG00000056234,Ncoa4,nuclear receptor coactivator 4 [Source:MGI Symbol;Acc:MGI:1350932],10,44.24370504,0,25.62271668,17.78530626,51.2504069,37.1399018,57.26226711,,69.87731191,14.68289718,90.34482165,35.02625808,,178.2283546,,,,,,,,,,,,
2783,ENSMUSG00000019715,Gle1,GLE1 RNA export mediator (yeast) [Source:MGI Symbol;Acc:MGI:1921662],10,44.11593096,0,25.87004853,44.0639614,53.1637643,24.93019207,78.68530811,,152.6077045,74.21678023,,14.40942177,43.44973023,33.12275845,,,,,,,,,,,,
2784,ENSMUSG00000006736,Tspan31,tetraspanin 31 [Source:MGI Symbol;Acc:MGI:1914375],10,44.11453493,1,36.98881569,66.90803364,,26.31912108,84.93719798,,36.2058611,89.43201808,105.1777463,14.43251497,24.75990153,41.45838156,,,,,,,,,,0.791161517,,
2785,ENSMUSG00000022462,Slc38a2,"solute carrier family 38, member 2 [Source:MGI Symbol;Acc:MGI:1915010]",10,44.10962724,1,24.80133651,32.04306332,28.9174261,,18.95243721,,48.78739783,42.57667549,43.14025734,,264.0638835,61.33318754,,,,,,,,,,0.802894016,,
2786,ENSMUSG00000025451,Paip1,polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993],10,43.94813348,0,,10.1744809,28.28280065,33.00231991,148.0179609,,126.9920578,21.37008725,63.97164921,26.66731362,104.1328451,39.6618879,,,,,,,,,,,,
2787,ENSMUSG00000040842,Szrd1,SUZ RNA binding domain containing 1 [Source:MGI Symbol;Acc:MGI:1098672],10,43.92646814,0,18.20832264,64.87644732,18.63672902,24.70986334,15.84502868,,537.6570373,82.22853239,41.16640291,,90.14835446,18.91229335,,,,,,,,,,,,
2788,ENSMUSG00000011114,Tbrg1,transforming growth factor beta regulated gene 1 [Source:MGI Symbol;Acc:MGI:1100877],10,43.9008949,0,,24.09654193,50.50262302,22.85864098,49.20211508,,30.68446728,61.78038607,27.05431596,,52.39344291,92.91484754,,77.81495603,,,,,,,,,,
2789,ENSMUSG00000040746,Rnf167,ring finger protein 167 [Source:MGI Symbol;Acc:MGI:1917760],10,43.86390374,0,17.46682866,59.77672686,42.841588,,52.23987053,,,44.19278117,60.37573589,15.50866262,38.11022458,22.98826841,,311.2598241,,,,,,,,,,
2790,ENSMUSG00000034799,Unc13a,unc-13 homolog A [Source:MGI Symbol;Acc:MGI:3051532],10,43.85618835,0,26.41926298,63.93351159,,11.52000154,11.2472709,,27.69748374,107.6724702,,62.79734598,70.07822168,,22.22038523,412.419267,,,,,,,,,,
2791,ENSMUSG00000061436,Hipk2,homeodomain interacting protein kinase 2 [Source:MGI Symbol;Acc:MGI:1314872],10,43.83794375,1,94.41746092,,11.73865628,16.97894076,22.18751588,,85.44583218,17.07499254,23.24670666,117.3323162,359.8579587,,,,,,,,,,,,,0.11321807
2792,ENSMUSG00000078784,Rbis,ribosomal biogenesis factor [Source:MGI Symbol;Acc:MGI:1916376],10,43.73971932,0,61.32661237,,79.3551547,29.94197945,213.3492911,,18.10293055,,35.16875749,21.05254297,23.54601921,59.72554609,,,,,,,,,,,,
2793,ENSMUSG00000041936,Agrn,agrin [Source:MGI Symbol;Acc:MGI:87961],10,43.72596801,0,37.70076297,42.500202,14.26568621,72.33209378,19.70466586,,334.4516419,28.73819668,30.20889449,15.08075642,179.1057846,,,,,,,,,,,,,
2794,ENSMUSG00000023939,Mrpl14,mitochondrial ribosomal protein L14 [Source:MGI Symbol;Acc:MGI:1333864],10,43.65230663,1,13.60135914,91.8797813,122.6130833,20.52399693,84.68361953,34.30382418,,94.19888552,41.14218615,,35.58123376,19.94228294,,,,,,,,,,0.070003911,,
2795,ENSMUSG00000032504,Pdcd6ip,programmed cell death 6 interacting protein [Source:MGI Symbol;Acc:MGI:1333753],10,43.61235495,0,31.24905468,45.64062135,65.76371252,51.60250353,21.87092055,,96.48861982,46.47993855,41.71523881,31.50053677,,39.90510545,,,,,,,,,,,,
2796,ENSMUSG00000030750,Nsmce1,"NSE1 homolog, SMC5-SMC6 complex component [Source:MGI Symbol;Acc:MGI:1914961]",10,43.60896893,0,25.25823404,103.9996629,29.70086879,30.78733242,128.2607085,,33.30939221,109.5030881,24.89062341,,30.24508815,29.40388516,,,,,,,,,,,,
2797,ENSMUSG00000028431,Elp1,elongator complex protein 1 [Source:MGI Symbol;Acc:MGI:1914544],10,43.47466747,1,15.78169873,37.07698215,17.75039348,24.44385365,31.57554241,,68.42907747,25.19123719,,,140.9410364,46.80653009,,264.5708505,,,,,,,,0.534219789,,
2798,ENSMUSG00000042462,Dctpp1,dCTP pyrophosphatase 1 [Source:MGI Symbol;Acc:MGI:1913672],10,43.39623223,1,31.70964268,152.0903753,77.59189866,22.9293726,94.12714477,,18.64601846,181.4056713,11.16092922,,24.91402568,31.18333054,,,,,,,,,,0.578803285,,
2799,ENSMUSG00000020817,Rabep1,"rabaptin, RAB GTPase binding effector protein 1 [Source:MGI Symbol;Acc:MGI:1860236]",10,43.28557881,0,11.03891718,,33.29128205,31.32571882,21.79600199,12.08117106,405.9582175,,70.54908539,31.39589011,239.6592487,35.34668266,,,,,,,,,,,,
2800,ENSMUSG00000002968,Med25,mediator complex subunit 25 [Source:MGI Symbol;Acc:MGI:1922863],10,43.18824061,2,51.21583614,73.0570659,,31.72258636,35.14356987,,54.85187956,65.44730967,65.07039396,85.42232009,15.98707061,16.96551944,,,,,,,,,,0.72272194,,0.854991634
2801,ENSMUSG00000020644,Id2,inhibitor of DNA binding 2 [Source:MGI Symbol;Acc:MGI:96397],10,43.11817283,1,,,149.1759242,13.50729494,475.4490262,29.89167144,19.37013569,,28.35092286,71.35328616,21.47231243,21.38105829,,,,,,,,,,0.331247556,,
2802,ENSMUSG00000005533,Igf1r,insulin-like growth factor I receptor [Source:MGI Symbol;Acc:MGI:96433],10,43.11257489,1,58.26613705,30.45822074,21.25299054,20.60635994,21.68207624,,139.3020506,43.48009731,,36.42653576,196.0464558,,30.43489316,,,,,,,,,0.948768088,,
2803,ENSMUSG00000017631,Abr,active BCR-related gene [Source:MGI Symbol;Acc:MGI:107771],10,43.10853237,0,39.3391463,61.35981698,14.89207398,26.51916193,42.35853981,,67.34290164,40.9287443,,167.4508448,104.6243412,11.36650908,,,,,,,,,,,,
2804,ENSMUSG00000028633,Ctps,cytidine 5'-triphosphate synthase [Source:MGI Symbol;Acc:MGI:1858304],10,42.99261734,1,31.16461215,28.7978758,28.45380618,26.80389833,45.15641032,,79.56237976,31.14794169,65.15816403,,112.1133178,38.55633716,,,,,,,,,,0.504106375,,
2805,ENSMUSG00000024962,Vegfb,vascular endothelial growth factor B [Source:MGI Symbol;Acc:MGI:106199],10,42.96871306,1,,71.04665196,16.41806615,30.23417019,24.99026175,70.19852686,41.63674026,80.43110149,,77.26275182,20.78864443,,64.47092627,,,,,,,,,0.258897145,,
2806,ENSMUSG00000021193,Pitrm1,pitrilysin metallepetidase 1 [Source:MGI Symbol;Acc:MGI:1916867],10,42.91171824,0,37.70663725,55.64550017,,50.66280045,28.99505494,,70.78245844,84.53829678,26.13064718,17.98305573,61.63732544,39.63341421,,,,,,,,,,,,
2807,ENSMUSG00000038803,Ost4,oligosaccharyltransferase complex subunit 4 (non-catalytic) [Source:MGI Symbol;Acc:MGI:1914945],10,42.795975,0,20.89439702,63.42534844,11.27230823,60.06631434,64.62295084,,54.3993063,32.70923347,101.967532,,74.74428319,26.20609456,,,,,,,,,,,,
2808,ENSMUSG00000061410,Zcchc14,"zinc finger, CCHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2159407]",10,42.71941603,1,22.41880881,43.49973834,,23.95020962,39.05879006,,39.6454179,48.87446826,,47.57237265,57.52460483,,22.40618777,186.7558945,,,,,,,,,,0.431678751
2809,ENSMUSG00000002658,Gtf2f1,"general transcription factor IIF, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1923848]",10,42.69594147,2,35.36152241,79.50697153,,15.06931852,54.60332883,,67.88598955,97.65520468,49.98892125,12.1533293,102.534516,21.07183626,,,,,,,,,,0.84473993,,0.55103179
2810,ENSMUSG00000025858,Get4,golgi to ER traffic protein 4 [Source:MGI Symbol;Acc:MGI:1914854],10,42.67762358,1,19.66195357,86.20445987,89.66660642,28.83802322,23.20664469,,29.32674749,191.5346545,62.94934422,15.03652579,,37.06699121,,,,,,,,,,0.754399687,,
2811,ENSMUSG00000042502,Cd2bp2,CD2 cytoplasmic tail binding protein 2 [Source:MGI Symbol;Acc:MGI:1917483],10,42.61972679,1,12.48234706,46.67352928,35.29564179,24.05510808,29.63253839,,158.4911569,55.33555664,64.00106697,,102.7248207,23.39755854,,,,,,,,,,0.63863903,,
2812,ENSMUSG00000032353,Tmed3,transmembrane p24 trafficking protein 3 [Source:MGI Symbol;Acc:MGI:1913361],10,42.61725333,1,,42.15491187,36.18217336,27.73126342,40.71474185,,14.30131513,73.44056325,21.14538797,,56.52802765,50.11344779,182.4083161,,,,,,,,,0.480641377,,
2813,ENSMUSG00000058793,Cds2,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 [Source:MGI Symbol;Acc:MGI:1332236],10,42.54087401,1,20.50365696,39.47548427,,15.26849639,12.03504216,,123.6430156,45.41778766,,93.464561,289.8579594,20.1663467,,,,,,,,,,,,0.463469046
2814,ENSMUSG00000028430,Nol6,nucleolar protein family 6 (RNA-associated) [Source:MGI Symbol;Acc:MGI:2140151],10,42.52993137,1,21.94099588,47.4822438,,20.82213769,26.3302326,,39.01181533,46.95793391,33.90026333,40.11873928,52.98424315,,,256.7893549,,,,,,,,,,0.481873954
2815,ENSMUSG00000002372,Ranbp3,RAN binding protein 3 [Source:MGI Symbol;Acc:MGI:1919060],10,42.52910945,0,23.17571119,94.74207309,12.17924099,22.89129029,42.68438149,,36.3868904,81.77704362,,,59.58971333,33.5580519,,124.5039297,,,,,,,,,,
2816,ENSMUSG00000018921,Pelp1,"proline, glutamic acid and leucine rich protein 1 [Source:MGI Symbol;Acc:MGI:1922523]",10,42.52721917,0,17.01109479,48.28702048,14.28536213,27.66177631,12.99143515,,134.9573472,71.92853037,27.75578025,,72.95301417,,,233.4448681,,,,,,,,,,
2817,ENSMUSG00000022811,Zfp148,zinc finger protein 148 [Source:MGI Symbol;Acc:MGI:1332234],10,42.39819313,0,17.18921406,,19.3947611,11.86691371,29.08432995,,60.28275872,,62.61963861,33.45643081,116.4080937,18.05009772,,614.7381527,,,,,,,,,,
2818,ENSMUSG00000033768,Nrxn2,neurexin II [Source:MGI Symbol;Acc:MGI:1096362],10,42.33458092,1,17.117075,56.33564736,18.354109,15.6867399,,,69.06268004,61.82419292,177.7962672,103.8234642,50.6408629,,,,,,,,16.68601652,,,0.290183809,,
2819,ENSMUSG00000008489,Elavl2,ELAV like RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1100887],10,42.20049348,0,21.85018261,,17.00511518,,56.19366586,15.62564551,34.30505339,,27.96617121,20.87160115,338.7762636,,191.7952874,,,,,,,,,,,
2820,ENSMUSG00000039735,Fnbp1l,formin binding protein 1-like [Source:MGI Symbol;Acc:MGI:1925642],10,42.19776505,0,19.34484565,,20.57547597,25.28321513,52.1012317,,352.7356017,,,,205.3217508,15.34009906,17.2586861,,,,,,,,,,,
2821,ENSMUSG00000038489,Polr2l,polymerase (RNA) II (DNA directed) polypeptide L [Source:MGI Symbol;Acc:MGI:1913741],10,42.14397087,0,,112.5320983,43.58629909,19.58689372,74.87823623,56.68708056,45.89092894,55.90582047,37.90255409,,35.37101994,12.60151969,,,,,,,,,,,,
2822,ENSMUSG00000002496,Tsc2,TSC complex subunit 2 [Source:MGI Symbol;Acc:MGI:102548],10,42.09023469,2,30.49701114,89.79774663,,30.08035293,25.11513915,,65.71363789,54.93322456,46.45348705,54.17835674,85.2871468,10.88563836,,,,,,,,,,0.274149394,,0.623535973
2823,ENSMUSG00000061981,Flot2,flotillin 2 [Source:MGI Symbol;Acc:MGI:103309],10,41.8667649,0,18.84621256,20.86328094,,26.45696776,29.1870729,,133.4185981,25.84463063,57.2411205,15.8954387,74.40550279,,,233.4448681,,,,,,,,,,
2824,ENSMUSG00000020328,Nudcd2,NudC domain containing 2 [Source:MGI Symbol;Acc:MGI:1277103],10,41.83358066,0,21.87922925,26.23361859,93.28136788,24.12475556,66.45850615,,24.25792693,44.87102288,32.72438258,,54.91341993,97.76471965,,,,,,,,,,,,
2825,ENSMUSG00000022052,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha [Source:MGI Symbol;Acc:MGI:1919228]",10,41.82385966,1,16.24758795,,93.59579006,25.99827331,30.47276663,,43.53754797,14.87043009,56.9516988,21.24281784,66.88897907,,259.4648986,,,,,,,,,0.703167775,,
2826,ENSMUSG00000031711,Zfp330,zinc finger protein 330 [Source:MGI Symbol;Acc:MGI:1353574],10,41.79721354,0,,36.82012563,36.73777119,19.20672177,52.89745883,,117.9405925,27.58174184,29.40087644,,47.43188889,27.95291861,,93.37794724,,,,,,,,,,
2827,ENSMUSG00000054455,Vapb,"vesicle-associated membrane protein, associated protein B and C [Source:MGI Symbol;Acc:MGI:1928744]",10,41.78833487,0,13.45180746,36.71060894,40.0102323,26.02944268,,,519.0110188,32.32634797,,24.49491715,69.17810795,10.97888369,,101.1594428,,,,,,,,,,
2828,ENSMUSG00000054256,Msi1,musashi RNA-binding protein 1 [Source:MGI Symbol;Acc:MGI:107376],10,41.78072063,0,39.78731071,114.8742333,17.93428702,18.6863401,49.84316022,,24.80101485,70.54182652,58.00070501,42.42723404,49.3155604,,,,,,,,,,,,,
2829,ENSMUSG00000041570,Camsap2,"calmodulin regulated spectrin-associated protein family, member 2 [Source:MGI Symbol;Acc:MGI:1922434]",10,41.39457992,0,21.12380666,,15.37787049,20.54067034,19.67889205,,276.3412348,,75.57462851,41.68604713,204.4305281,15.27036778,,,,,,,,,,,,
